0.207161,-0.180878
0.199498,-0.17188
0.314381,-0.154749
0.36261,-0.146865
0.392177,-0.137143
0.411691,-0.133011
0.425913,-0.125309
0.43613,-0.11923
0.444878,-0.110422
0.452268,-0.100886
0.468579,-0.0888946
0.472344,-0.079245
0.475438,-0.0720431
0.477545,-0.0650861
0.479626,-0.0589629
0.483876,-0.050132
0.486156,-0.0398226
0.487269,-0.0316087
0.488332,-0.0240202
0.489103,-0.0161294
0.490219,-0.00879826
0.491006,0.000166343
0.491778,0.00829946
0.492433,0.0164587
0.493136,0.0236869
0.493689,0.0313325
0.494525,0.0395533
0.494989,0.0448376
0.495594,0.0525042
0.495824,0.0593198
0.496282,0.0659672
0.496633,0.0732097
0.497039,0.0787676
0.49731,0.087488
